OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
69c62d2b267499a312785ee15d9f8c8016b54b59,16.06399958,0.699037678,0.381969214,1.830089055,0.067236623,0.638391135,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Acetatifactor,s__Acetatifactor sp900066365
ba791dfc8dca669c03e527fd706ee0125da42517,83.57719434,0.193244899,0.29843239,0.64753326,0.517286876,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerostipes,unidentified
e4371020bed5f17b127cd7049e5d5532b92f6974,3.12261238,0.902872076,0.645022712,1.399752378,0.161587483,0.889290371,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelatoclostridiaceae,g__Erysipelatoclostridium,unidentified
679bf6dedac5317b78b16ef2060c2a0a9d19613b,152.1098619,-0.113471588,0.338981107,-0.334743105,0.737818882,0.938201194,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Bifidobacteriaceae,g__Bifidobacterium,unidentified
bb5eab9002537ce1a85d6f822f3276332173d048,5.660245632,1.621291419,0.937558615,1.729269395,0.083760891,0.714759607,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerostipes,unidentified
f92a042572594f1f5e7ca709a0a6478dcf8f9f83,5.198034112,0.4541776,0.744644682,0.609925258,0.54191132,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,unidentified
7fae6377a7d7df1248b875bd8c972863c6ef8b02,40.37932988,0.730241979,0.596113921,1.22500407,0.220573687,0.889290371,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__Coriobacteriales,f__Eggerthellaceae,g__CAG-1427,s__CAG-1427 sp900540345
47178821b2360aa05087a18fd4fa8a01536260d3,166.7296016,0.332267361,0.736633981,0.45106168,0.651945095,0.92569253,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,unidentified
a42e523d461e0edcbeec68fef218846145754596,10.83428187,0.298208145,0.467553101,0.63780594,0.523600013,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_I,s__Eubacterium_I ramulus
ce00cbb497d3ccb366a313765a0e57eeb56dedcf,22.53698916,-0.484153434,0.306697019,-1.578604953,0.114426698,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066165
bb1793f7912a8d2d125805b91decc73bfbeea560,22.00971474,-0.311845355,0.323623322,-0.963605941,0.335243527,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Dorea,s__Dorea formicigenerans
5a7519b74e34ac79f03f479669aa9a9dce355db1,5.309742752,0.166860699,0.764666229,0.218213767,0.827262559,0.953960428,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Lawsonibacter,s__Lawsonibacter asaccharolyticus
15ba7729615b360b7eb71dc8f3a0f32755dcc5bf,341.1907385,0.298131828,0.420431517,0.709109132,0.478256756,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
